model,num_agents,population,condition,condition_label,treatment,treatment_label,receiver_scope,round,metric,n_runs,mean,ci_low,ci_high
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,7,forced_receiver_rate,5,0.45,0.1902873415791076,0.7097126584208924
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,8,return_proportion,5,0.33333333333333337,0.07870903842026983,0.587957628246397
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,8,zero_receipt_rate,5,0.65,0.4799781548354358,0.8200218451645642
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,8,forced_receiver_rate,5,0.55,0.2902873415791076,0.8097126584208925
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,9,return_proportion,5,0.31422222222222224,-0.018491560218691527,0.646936004663136
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,9,zero_receipt_rate,5,0.7,0.5611777447401101,0.8388222552598898
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,9,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,10,return_proportion,3,0.3240740740740741,-0.39414051099233977,1.042288659140488
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,10,zero_receipt_rate,5,0.85,0.6799781548354358,1.0200218451645642
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,all,10,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,1,return_proportion,4,0.46312499999999995,0.3509938689251452,0.5752561310748547
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,1,zero_receipt_rate,5,0.5,0.061005483457457765,0.9389945165425422
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,2,return_proportion,5,0.5174999999999998,0.4461076526126156,0.588892347387384
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,2,zero_receipt_rate,5,0.4333333333333333,0.11948721860859296,0.7471794480580736
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,3,return_proportion,3,0.5555555555555555,0.2795402542533837,0.8315708568577272
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,3,zero_receipt_rate,4,0.6666666666666666,0.2916117727952373,1.0417215605380958
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,3,forced_receiver_rate,4,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,4,return_proportion,2,0.4305555555555556,0.07760542398799763,0.7835056871231135
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,4,zero_receipt_rate,5,0.7,0.14471097896044027,1.2552890210395597
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,5,return_proportion,4,0.44652777777777775,0.34360100193465243,0.549454553620903
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,5,zero_receipt_rate,5,0.4333333333333333,-0.10631059490290212,0.9729772615695687
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,6,return_proportion,4,0.5416666666666666,0.3906927286779728,0.6926406046553605
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,6,zero_receipt_rate,5,0.4333333333333333,-0.10631059490290212,0.9729772615695687
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,7,return_proportion,4,0.49444444444444446,0.3812355607128096,0.6076533281760793
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,7,zero_receipt_rate,5,0.5333333333333333,0.08468943294368236,0.9819772337229843
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,8,return_proportion,4,0.4930555555555556,0.33015154827901605,0.6559595628320951
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,8,zero_receipt_rate,5,0.4333333333333333,-0.10631059490290212,0.9729772615695687
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,9,return_proportion,4,0.4077777777777778,0.08095912714015513,0.7345964284154005
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,9,zero_receipt_rate,5,0.6333333333333333,0.36351136921521554,0.9031552974514511
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,10,return_proportion,2,0.48611111111111116,-0.3962642178077844,1.3684864400300067
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,10,zero_receipt_rate,5,0.8,0.4599563096708716,1.1400436903291284
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,1,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,2,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,2,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,2,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,3,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,3,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,3,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,4,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,4,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,4,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,5,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,5,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,6,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,7,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,8,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,8,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,9,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,10,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,10,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,all,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,1,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,2,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,2,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,3,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,3,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,4,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,4,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,5,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,5,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,6,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,7,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,8,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,9,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,10,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,10,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,1,return_proportion,1,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,1,zero_receipt_rate,5,0.8,0.24471097896044036,1.3552890210395598
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,2,return_proportion,1,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,2,zero_receipt_rate,5,0.8,0.24471097896044036,1.3552890210395598
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,2,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,3,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,3,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,3,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,4,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,4,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,4,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,5,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,5,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,6,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,7,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,7,forced_receiver_rate,5,0.2,-0.3552890210395598,0.7552890210395597
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,8,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,8,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,9,return_proportion,0,,,
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,random25,25% random defection,all,10,return_proportion,0,,,
